file_name,folder,category
antsimage383.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage387.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage389.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage391.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage392.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage394.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage398.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage3.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage4.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage5.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage6.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage74.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage76.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage7.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage80.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage81.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage82.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage85.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage86.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage88.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage89.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage8.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage90.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage91.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage93.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage95.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage96.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage97.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage98.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage99.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
antsimage9.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage101.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage102.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage104.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage105.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage106.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage107.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage109.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage10.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage110.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage111.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage112.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage113.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage114.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage115.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage116.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage117.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage118.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage11.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage12.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage13.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage14.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage15.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage16.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage17.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage187.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage18.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage190.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage191.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage192.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage193.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage194.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage196.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage197.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage198.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage19.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage1.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage202.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage203.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage204.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage205.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage206.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage207.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage208.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage209.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage20.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage210.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage211.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage214.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage216.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage217.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage218.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage220.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage283.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage284.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage286.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage287.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage289.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage290.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage294.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage301.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage307.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage308.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage310.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage314.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage319.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage376.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage381.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage385.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage386.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage3.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage4.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage5.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage6.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage7.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage89.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage8.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage90.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage91.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage92.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage93.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage95.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage96.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage97.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage98.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
fire_antsimage99.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/ants,ants
bed_bugsimage100.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage101.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage102.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage103.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage104.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage105.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage106.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage107.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage108.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage109.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage10.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage110.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage111.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage112.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage114.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage115.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage116.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage117.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage118.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage11.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage120.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage12.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage13.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage14.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage15.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage16.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage17.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage189.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage18.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage190.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage191.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage192.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage193.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage194.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage195.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage196.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage197.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage19.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage1.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage200.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage201.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage202.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage203.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage204.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage206.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage20.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage211.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage213.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage215.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage217.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage218.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage219.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage220.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage274.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage275.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage276.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage277.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage280.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage281.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage282.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage284.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage286.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage287.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage289.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage290.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage291.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage293.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage297.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage298.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage299.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage2.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage301.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage303.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage304.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage305.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage306.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage308.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage313.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage316.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage317.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage318.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage319.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage320.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage376.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage377.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage379.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage382.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage386.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage388.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage390.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage392.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage393.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage394.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage396.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage397.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage398.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage3.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage401.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage402.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage403.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage405.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage408.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage410.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage412.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage413.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
bed_bugsimage418.jpg,/home/eyan/Desktop/bug_bite/web_scraping/useful/bed_bugs,bed_bugs
